trialNumber,block,staircase,wherelarger,dotdifference,int1,cj1,cor1,int2,cj2,cor2,trialType,whichAdvisor,advAnswer,advCorrect,advConfidence,rt1,rt2,ctcTime
32,2,True,1,12,0,12,0,,,,catch,0,,0,0,1.73,,
33,2,True,0,13,1,23,0,,,,catch,0,,0,0,2.01,,
34,2,True,1,14,1,24,1,,,,catch,0,,0,0,1.18,,
35,2,True,0,14,0,24,1,,,,catch,0,,0,0,1.29,,
36,2,True,0,13,0,18,1,,,,catch,0,,0,0,1.28,,
37,2,True,1,13,0,17,0,,,,catch,0,,0,0,1.4,,
38,2,True,0,14,0,18,1,,,,catch,0,,0,0,1.51,,
39,2,True,0,14,0,20,1,,,,catch,0,,0,0,1.23,,
40,2,True,0,13,0,16,1,,,,catch,0,,0,0,1.67,,
41,2,True,0,13,1,26,0,,,,catch,0,,0,0,1.5,,
42,2,True,1,14,1,15,1,,,,catch,0,,0,0,1.51,,
43,2,True,1,14,1,16,1,,,,catch,0,,0,0,1.73,,
44,2,True,0,13,0,23,1,,,,catch,0,,0,0,1.18,,
45,2,True,0,13,1,15,0,,,,catch,0,,0,0,2.0,,
46,2,True,1,14,1,17,1,,,,catch,0,,0,0,1.81,,
47,2,True,0,14,1,17,0,,,,catch,0,,0,0,2.03,,
